0:0:0:0:0:0:0:1 - - [30/Dec/2025:09:46:53 +0900] "GET /HTML01/03_hyperlink.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2025:10:41:34 +0900] "GET /HTML01/08_0_table.html HTTP/1.1" 200 1323
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:04:39 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 849
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:05:43 +0900] "GET /HTML01/08_0_table.html HTTP/1.1" 200 1289
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:05:43 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 849
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:05:43 +0900] "GET /favicon.ico HTTP/1.1" 404 804
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:11:15 +0900] "GET /HTML01/08_1_table2.html HTTP/1.1" 200 311
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:11:15 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 849
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:13:48 +0900] "GET /HTML01/08_1_table2.html HTTP/1.1" 200 480
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:13:48 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 849
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:13:48 +0900] "GET /favicon.ico HTTP/1.1" 404 804
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:14:08 +0900] "GET /HTML01/08_1_table2.html HTTP/1.1" 200 493
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:14:08 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 849
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:14:08 +0900] "GET /favicon.ico HTTP/1.1" 404 804
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:17:13 +0900] "GET /HTML01/08_1_table2.html HTTP/1.1" 200 662
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:17:13 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 849
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:18:21 +0900] "GET /HTML01/08_1_table2.html HTTP/1.1" 200 634
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:18:21 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 849
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:18:23 +0900] "GET /HTML01/08_1_table2.html HTTP/1.1" 200 634
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:18:23 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 849
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:18:23 +0900] "GET /favicon.ico HTTP/1.1" 404 804
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:31:42 +0900] "GET /HTML01/09_img.html HTTP/1.1" 200 180
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:31:42 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 849
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:31:42 +0900] "GET /HTML01/Image/cart.jpg HTTP/1.1" 200 3040
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:36:38 +0900] "GET /HTML01/09_img.html HTTP/1.1" 200 182
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:36:38 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 849
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:36:38 +0900] "GET /HTML01/Image/%EA%B7%B8%EB%A6%BC.png HTTP/1.1" 404 836
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:36:41 +0900] "GET /HTML01/09_img.html HTTP/1.1" 200 182
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:36:41 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 849
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:36:41 +0900] "GET /HTML01/Image/%EA%B7%B8%EB%A6%BC.png HTTP/1.1" 404 836
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:36:41 +0900] "GET /favicon.ico HTTP/1.1" 404 804
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:36:59 +0900] "GET /HTML01/09_img.html HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:36:59 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 849
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:36:59 +0900] "GET /HTML01/Image/%E1%84%80%E1%85%B3%E1%84%85%E1%85%B5%E1%86%B7.PNG HTTP/1.1" 404 863
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:00 +0900] "GET /HTML01/09_img.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:00 +0900] "GET /HTML01/Image/%E1%84%80%E1%85%B3%E1%84%85%E1%85%B5%E1%86%B7.PNG HTTP/1.1" 404 863
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:00 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 849
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:02 +0900] "GET /HTML01/09_img.html HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:02 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 849
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:02 +0900] "GET /HTML01/Image/%E1%84%80%E1%85%B3%E1%84%85%E1%85%B5%E1%86%B7.PNG HTTP/1.1" 404 863
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:02 +0900] "GET /favicon.ico HTTP/1.1" 404 804
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:04 +0900] "GET /HTML01/09_img.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:04 +0900] "GET /HTML01/Image/%E1%84%80%E1%85%B3%E1%84%85%E1%85%B5%E1%86%B7.PNG HTTP/1.1" 404 863
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:04 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 849
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:04 +0900] "GET /HTML01/09_img.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:04 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 849
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:04 +0900] "GET /HTML01/Image/%E1%84%80%E1%85%B3%E1%84%85%E1%85%B5%E1%86%B7.PNG HTTP/1.1" 404 863
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:04 +0900] "GET /HTML01/09_img.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:04 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 849
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:04 +0900] "GET /HTML01/Image/%E1%84%80%E1%85%B3%E1%84%85%E1%85%B5%E1%86%B7.PNG HTTP/1.1" 404 863
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:05 +0900] "GET /HTML01/09_img.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:05 +0900] "GET /HTML01/Image/%E1%84%80%E1%85%B3%E1%84%85%E1%85%B5%E1%86%B7.PNG HTTP/1.1" 404 863
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:05 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 849
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:05 +0900] "GET /HTML01/09_img.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:05 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 849
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:05 +0900] "GET /HTML01/Image/%E1%84%80%E1%85%B3%E1%84%85%E1%85%B5%E1%86%B7.PNG HTTP/1.1" 404 863
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:06 +0900] "GET /HTML01/09_img.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:06 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 849
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:06 +0900] "GET /HTML01/Image/%E1%84%80%E1%85%B3%E1%84%85%E1%85%B5%E1%86%B7.PNG HTTP/1.1" 404 863
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:07 +0900] "GET /HTML01/09_img.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:07 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 849
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:07 +0900] "GET /HTML01/Image/%E1%84%80%E1%85%B3%E1%84%85%E1%85%B5%E1%86%B7.PNG HTTP/1.1" 404 863
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:10 +0900] "GET /HTML01/09_img.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:10 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 849
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:10 +0900] "GET /HTML01/Image/%E1%84%80%E1%85%B3%E1%84%85%E1%85%B5%E1%86%B7.PNG HTTP/1.1" 404 863
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:10 +0900] "GET /HTML01/09_img.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:10 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 849
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:10 +0900] "GET /HTML01/Image/%E1%84%80%E1%85%B3%E1%84%85%E1%85%B5%E1%86%B7.PNG HTTP/1.1" 404 863
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:10 +0900] "GET /HTML01/09_img.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:10 +0900] "GET /HTML01/Image/%E1%84%80%E1%85%B3%E1%84%85%E1%85%B5%E1%86%B7.PNG HTTP/1.1" 404 863
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:10 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 849
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:28 +0900] "GET /HTML01/09_img.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:28 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 849
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:28 +0900] "GET /HTML01/Image/%E1%84%80%E1%85%B3%E1%84%85%E1%85%B5%E1%86%B7.PNG HTTP/1.1" 404 863
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:29 +0900] "GET /HTML01/09_img.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:29 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 849
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:29 +0900] "GET /HTML01/Image/%E1%84%80%E1%85%B3%E1%84%85%E1%85%B5%E1%86%B7.PNG HTTP/1.1" 404 863
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:29 +0900] "GET /HTML01/09_img.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:29 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 849
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:29 +0900] "GET /HTML01/Image/%E1%84%80%E1%85%B3%E1%84%85%E1%85%B5%E1%86%B7.PNG HTTP/1.1" 404 863
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:30 +0900] "GET /HTML01/09_img.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:30 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 849
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:30 +0900] "GET /HTML01/Image/%E1%84%80%E1%85%B3%E1%84%85%E1%85%B5%E1%86%B7.PNG HTTP/1.1" 404 863
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:30 +0900] "GET /HTML01/09_img.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:30 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 849
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:30 +0900] "GET /HTML01/Image/%E1%84%80%E1%85%B3%E1%84%85%E1%85%B5%E1%86%B7.PNG HTTP/1.1" 404 863
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:30 +0900] "GET /HTML01/09_img.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:30 +0900] "GET /HTML01/Image/%E1%84%80%E1%85%B3%E1%84%85%E1%85%B5%E1%86%B7.PNG HTTP/1.1" 404 863
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:30 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 849
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:31 +0900] "GET /HTML01/09_img.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:31 +0900] "GET /HTML01/Image/%E1%84%80%E1%85%B3%E1%84%85%E1%85%B5%E1%86%B7.PNG HTTP/1.1" 404 863
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:31 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 849
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:32 +0900] "GET /HTML01/09_img.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:32 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 849
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:32 +0900] "GET /HTML01/Image/%E1%84%80%E1%85%B3%E1%84%85%E1%85%B5%E1%86%B7.PNG HTTP/1.1" 404 863
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:34 +0900] "GET /HTML01/09_img.html HTTP/1.1" 200 180
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:34 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 849
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:34 +0900] "GET /HTML01/Image/cart.jpg HTTP/1.1" 200 3040
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:37:34 +0900] "GET /favicon.ico HTTP/1.1" 404 804
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:38:30 +0900] "GET /HTML01/09_img.html HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:38:30 +0900] "GET /HTML01/Image/%E1%84%80%E1%85%B3%E1%84%85%E1%85%B5%E1%86%B7.PNG HTTP/1.1" 404 863
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:38:30 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 849
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:38:30 +0900] "GET /favicon.ico HTTP/1.1" 404 804
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:39:45 +0900] "GET /HTML01/09_img.html HTTP/1.1" 200 184
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:39:45 +0900] "GET /HTML01/Image/painting.PNG HTTP/1.1" 200 1776964
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:39:45 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 849
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:39:45 +0900] "GET /favicon.ico HTTP/1.1" 404 804
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:40:00 +0900] "GET /HTML01/09_img.html HTTP/1.1" 200 182
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:40:00 +0900] "GET /HTML01/Image/%EA%B3%A0%ED%9D%90.PNG HTTP/1.1" 200 2378962
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:40:00 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 849
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:40:00 +0900] "GET /favicon.ico HTTP/1.1" 404 804
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:40:21 +0900] "GET /HTML01/09_img.html HTTP/1.1" 200 182
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:40:21 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 849
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:40:21 +0900] "GET /HTML01/Image/%EA%B7%B8%EB%A6%BC.PNG HTTP/1.1" 200 1776964
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:40:21 +0900] "GET /favicon.ico HTTP/1.1" 404 804
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:41:28 +0900] "GET /HTML01/Image/%EA%B7%B8%EB%A6%BC.PNG HTTP/1.1" 200 1776964
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:41:45 +0900] "GET /HTML01/09_img.html HTTP/1.1" 200 196
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:41:45 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 849
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:41:45 +0900] "GET /HTML01/Image/%EA%B7%B8%EB%A6%BC.PNG HTTP/1.1" 200 1776964
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:41:45 +0900] "GET /favicon.ico HTTP/1.1" 404 804
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:42:03 +0900] "GET /HTML01/09_img.html HTTP/1.1" 200 196
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:42:03 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 849
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:42:03 +0900] "GET /HTML01/Image/%EA%B7%B8%EB%A6%BC.PNG HTTP/1.1" 200 1776964
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:42:03 +0900] "GET /favicon.ico HTTP/1.1" 404 804
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:42:06 +0900] "GET /HTML01/09_img.html HTTP/1.1" 200 196
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:42:06 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 849
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:42:06 +0900] "GET /HTML01/Image/%EA%B7%B8%EB%A6%BC.PNG HTTP/1.1" 200 1776964
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:42:06 +0900] "GET /favicon.ico HTTP/1.1" 404 804
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:42:10 +0900] "GET /HTML01/09_img.html HTTP/1.1" 200 193
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:42:10 +0900] "GET /HTML01/Image/%EA%B7%B8%EB%A6%BC.PNG HTTP/1.1" 200 1776964
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:42:10 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 849
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:42:10 +0900] "GET /favicon.ico HTTP/1.1" 404 804
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:44:19 +0900] "GET /HTML01/09_img.html HTTP/1.1" 200 298
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:44:19 +0900] "GET /HTML01/Image/%EA%B7%B8%EB%A6%BC.PNG HTTP/1.1" 200 1776964
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:44:19 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 849
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:44:19 +0900] "GET /favicon.ico HTTP/1.1" 404 804
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:44:31 +0900] "GET /HTML01/09_img.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:44:31 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 849
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:44:34 +0900] "GET /HTML01/09_img.html HTTP/1.1" 200 298
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:44:34 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 849
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:44:34 +0900] "GET /HTML01/Image/%EA%B7%B8%EB%A6%BC.PNG HTTP/1.1" 200 1776964
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:44:34 +0900] "GET /favicon.ico HTTP/1.1" 404 804
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:44:37 +0900] "GET /HTML01/09_img.html HTTP/1.1" 200 299
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:44:37 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 849
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:44:37 +0900] "GET /HTML01/Image/%EA%B7%B8%EB%A6%BC1.PNG HTTP/1.1" 404 837
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:44:37 +0900] "GET /favicon.ico HTTP/1.1" 404 804
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:44:44 +0900] "GET /HTML01/09_img.html HTTP/1.1" 200 298
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:44:44 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 849
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:44:44 +0900] "GET /HTML01/Image/%EA%B7%B8%EB%A6%BC.PNG HTTP/1.1" 200 1776964
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:44:44 +0900] "GET /favicon.ico HTTP/1.1" 404 804
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:46:17 +0900] "GET /HTML01/09_img.html HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [30/Dec/2025:11:46:17 +0900] "GET /HTML01/Image/%EA%B7%B8%EB%A6%BC.PNG HTTP/1.1" 200 1776964
